2026-02-01 21:48:14,954 | PROCESS ENUMERATED | {'pid': 0, 'ppid': 0, 'name': 'System Idle Process', 'path': None}
2026-02-01 21:48:17,275 | PROCESS ENUMERATED | {'pid': 9592, 'ppid': 824, 'name': 'smartscreen.exe', 'path': 'C:\\Windows\\System32\\smartscreen.exe'}
2026-02-01 21:48:17,284 | PROCESS ENUMERATED | {'pid': 9760, 'ppid': 824, 'name': 'WmiPrvSE.exe', 'path': 'C:\\Windows\\System32\\wbem\\WmiPrvSE.exe'}
2026-02-01 21:48:17,292 | PROCESS ENUMERATED | {'pid': 9844, 'ppid': 824, 'name': 'SearchApp.exe', 'path': 'C:\\Windows\\SystemApps\\Microsoft.Windows.Search_cw5n1h2txyewy\\SearchApp.exe'}
2026-02-01 21:48:17,298 | PROCESS ENUMERATED | {'pid': 9884, 'ppid': 1456, 'name': 'Code.exe', 'path': 'C:\\Users\\parth\\AppData\\Local\\Programs\\Microsoft VS Code\\Code.exe'}
2026-02-01 21:48:17,307 | PROCESS ENUMERATED | {'pid': 9928, 'ppid': 9044, 'name': 'python.exe', 'path': 'C:\\Windows_Service_Process_Monitoring_Agent\\venv\\Scripts\\python.exe'}
2026-02-01 21:48:17,315 | PROCESS ENUMERATED | {'pid': 9964, 'ppid': 1456, 'name': 'Code.exe', 'path': 'C:\\Users\\parth\\AppData\\Local\\Programs\\Microsoft VS Code\\Code.exe'}
2026-02-01 21:48:17,327 | PROCESS ENUMERATED | {'pid': 10000, 'ppid': 9928, 'name': 'python.exe', 'path': 'C:\\Users\\parth\\AppData\\Local\\Python\\pythoncore-3.14-64\\python.exe'}
2026-02-01 21:48:17,353 | PROCESS ENUMERATED | {'pid': 10184, 'ppid': 688, 'name': 'svchost.exe', 'path': 'C:\\Windows\\System32\\svchost.exe'}
2026-02-01 21:48:22,591 | SERVICE ENUMERATED | {'name': 'AJRouter', 'display_name': 'AllJoyn Router Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,598 | SERVICE ENUMERATED | {'name': 'ALG', 'display_name': 'Application Layer Gateway Service', 'path': 'C:\\Windows\\System32\\alg.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,609 | SERVICE ENUMERATED | {'name': 'AppIDSvc', 'display_name': 'Application Identity', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,613 | SERVICE ENUMERATED | {'name': 'Appinfo', 'display_name': 'Application Information', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,621 | SERVICE ENUMERATED | {'name': 'AppReadiness', 'display_name': 'App Readiness', 'path': 'C:\\Windows\\System32\\svchost.exe -k AppReadiness -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,625 | SERVICE ENUMERATED | {'name': 'AppXSvc', 'display_name': 'AppX Deployment Service (AppXSVC)', 'path': 'C:\\Windows\\system32\\svchost.exe -k wsappx -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,630 | SERVICE ENUMERATED | {'name': 'AudioEndpointBuilder', 'display_name': 'Windows Audio Endpoint Builder', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,639 | SERVICE ENUMERATED | {'name': 'Audiosrv', 'display_name': 'Windows Audio', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,643 | SERVICE ENUMERATED | {'name': 'autotimesvc', 'display_name': 'Cellular Time', 'path': 'C:\\Windows\\system32\\svchost.exe -k autoTimeSvc', 'start_mode': 'Manual'}
2026-02-01 21:48:22,653 | SERVICE ENUMERATED | {'name': 'AxInstSV', 'display_name': 'ActiveX Installer (AxInstSV)', 'path': 'C:\\Windows\\system32\\svchost.exe -k AxInstSVGroup', 'start_mode': 'Manual'}
2026-02-01 21:48:22,657 | SERVICE ENUMERATED | {'name': 'BDESVC', 'display_name': 'BitLocker Drive Encryption Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,661 | SERVICE ENUMERATED | {'name': 'BFE', 'display_name': 'Base Filtering Engine', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNoNetworkFirewall -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,669 | SERVICE ENUMERATED | {'name': 'BITS', 'display_name': 'Background Intelligent Transfer Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,673 | SERVICE ENUMERATED | {'name': 'BrokerInfrastructure', 'display_name': 'Background Tasks Infrastructure Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k DcomLaunch -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,676 | SERVICE ENUMERATED | {'name': 'Browser', 'display_name': 'Computer Browser', 'path': 'C:\\Windows\\System32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,680 | SERVICE ENUMERATED | {'name': 'BTAGService', 'display_name': 'Bluetooth Audio Gateway Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted', 'start_mode': 'Manual'}
2026-02-01 21:48:22,683 | SERVICE ENUMERATED | {'name': 'BthAvctpSvc', 'display_name': 'AVCTP service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,687 | SERVICE ENUMERATED | {'name': 'bthserv', 'display_name': 'Bluetooth Support Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,690 | SERVICE ENUMERATED | {'name': 'camsvc', 'display_name': 'Capability Access Manager Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k appmodel -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,693 | SERVICE ENUMERATED | {'name': 'CDPSvc', 'display_name': 'Connected Devices Platform Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,696 | SERVICE ENUMERATED | {'name': 'CertPropSvc', 'display_name': 'Certificate Propagation', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs', 'start_mode': 'Manual'}
2026-02-01 21:48:22,700 | SERVICE ENUMERATED | {'name': 'ClipSVC', 'display_name': 'Client License Service (ClipSVC)', 'path': 'C:\\Windows\\System32\\svchost.exe -k wsappx -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,703 | SERVICE ENUMERATED | {'name': 'COMSysApp', 'display_name': 'COM+ System Application', 'path': 'C:\\Windows\\system32\\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235}', 'start_mode': 'Manual'}
2026-02-01 21:48:22,706 | SERVICE ENUMERATED | {'name': 'CoreMessagingRegistrar', 'display_name': 'CoreMessaging', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNoNetwork -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,709 | SERVICE ENUMERATED | {'name': 'CryptSvc', 'display_name': 'Cryptographic Services', 'path': 'C:\\Windows\\system32\\svchost.exe -k NetworkService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,712 | SERVICE ENUMERATED | {'name': 'DcomLaunch', 'display_name': 'DCOM Server Process Launcher', 'path': 'C:\\Windows\\system32\\svchost.exe -k DcomLaunch -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,715 | SERVICE ENUMERATED | {'name': 'dcsvc', 'display_name': 'Declared Configuration(DC) service', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,719 | SERVICE ENUMERATED | {'name': 'defragsvc', 'display_name': 'Optimize drives', 'path': 'C:\\Windows\\system32\\svchost.exe -k defragsvc', 'start_mode': 'Manual'}
2026-02-01 21:48:22,722 | SERVICE ENUMERATED | {'name': 'DeviceAssociationService', 'display_name': 'Device Association Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,725 | SERVICE ENUMERATED | {'name': 'DeviceInstall', 'display_name': 'Device Install Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k DcomLaunch -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,729 | SERVICE ENUMERATED | {'name': 'DevQueryBroker', 'display_name': 'DevQuery Background Discovery Broker', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,733 | SERVICE ENUMERATED | {'name': 'Dhcp', 'display_name': 'DHCP Client', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,736 | SERVICE ENUMERATED | {'name': 'diagnosticshub.standardcollector.service', 'display_name': 'Microsoft (R) Diagnostics Hub Standard Collector Service', 'path': 'C:\\Windows\\system32\\DiagSvcs\\DiagnosticsHub.StandardCollector.Service.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,740 | SERVICE ENUMERATED | {'name': 'diagsvc', 'display_name': 'Diagnostic Execution Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k diagnostics', 'start_mode': 'Manual'}
2026-02-01 21:48:22,743 | SERVICE ENUMERATED | {'name': 'DiagTrack', 'display_name': 'Connected User Experiences and Telemetry', 'path': 'C:\\Windows\\System32\\svchost.exe -k utcsvc -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,746 | SERVICE ENUMERATED | {'name': 'DispBrokerDesktopSvc', 'display_name': 'Display Policy Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,750 | SERVICE ENUMERATED | {'name': 'DisplayEnhancementService', 'display_name': 'Display Enhancement Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,753 | SERVICE ENUMERATED | {'name': 'DmEnrollmentSvc', 'display_name': 'Device Management Enrollment Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,756 | SERVICE ENUMERATED | {'name': 'dmwappushservice', 'display_name': 'Device Management Wireless Application Protocol (WAP) Push message Routing Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,760 | SERVICE ENUMERATED | {'name': 'Dnscache', 'display_name': 'DNS Client', 'path': 'C:\\Windows\\system32\\svchost.exe -k NetworkService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,764 | SERVICE ENUMERATED | {'name': 'DoSvc', 'display_name': 'Delivery Optimization', 'path': 'C:\\Windows\\System32\\svchost.exe -k NetworkService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,767 | SERVICE ENUMERATED | {'name': 'dot3svc', 'display_name': 'Wired AutoConfig', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,771 | SERVICE ENUMERATED | {'name': 'DPS', 'display_name': 'Diagnostic Policy Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServiceNoNetwork -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,774 | SERVICE ENUMERATED | {'name': 'DsmSvc', 'display_name': 'Device Setup Manager', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,778 | SERVICE ENUMERATED | {'name': 'DsSvc', 'display_name': 'Data Sharing Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,782 | SERVICE ENUMERATED | {'name': 'DusmSvc', 'display_name': 'Data Usage', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,786 | SERVICE ENUMERATED | {'name': 'Eaphost', 'display_name': 'Extensible Authentication Protocol', 'path': 'C:\\Windows\\System32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,789 | SERVICE ENUMERATED | {'name': 'edgeupdate', 'display_name': 'Microsoft Edge Update Service (edgeupdate)', 'path': '"C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe" /svc', 'start_mode': 'Auto'}
2026-02-01 21:48:22,792 | SERVICE ENUMERATED | {'name': 'edgeupdatem', 'display_name': 'Microsoft Edge Update Service (edgeupdatem)', 'path': '"C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe" /medsvc', 'start_mode': 'Manual'}
2026-02-01 21:48:22,796 | SERVICE ENUMERATED | {'name': 'EFS', 'display_name': 'Encrypting File System (EFS)', 'path': 'C:\\Windows\\System32\\lsass.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,799 | SERVICE ENUMERATED | {'name': 'embeddedmode', 'display_name': 'Embedded Mode', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,803 | SERVICE ENUMERATED | {'name': 'EntAppSvc', 'display_name': 'Enterprise App Management Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k appmodel -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,806 | SERVICE ENUMERATED | {'name': 'EventLog', 'display_name': 'Windows Event Log', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,810 | SERVICE ENUMERATED | {'name': 'EventSystem', 'display_name': 'COM+ Event System', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,814 | SERVICE ENUMERATED | {'name': 'Fax', 'display_name': 'Fax', 'path': 'C:\\Windows\\system32\\fxssvc.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,819 | SERVICE ENUMERATED | {'name': 'fdPHost', 'display_name': 'Function Discovery Provider Host', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,824 | SERVICE ENUMERATED | {'name': 'FDResPub', 'display_name': 'Function Discovery Resource Publication', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceAndNoImpersonation -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,828 | SERVICE ENUMERATED | {'name': 'fhsvc', 'display_name': 'File History Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,832 | SERVICE ENUMERATED | {'name': 'FontCache', 'display_name': 'Windows Font Cache Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,835 | SERVICE ENUMERATED | {'name': 'FrameServer', 'display_name': 'Windows Camera Frame Server', 'path': 'C:\\Windows\\System32\\svchost.exe -k Camera', 'start_mode': 'Manual'}
2026-02-01 21:48:22,838 | SERVICE ENUMERATED | {'name': 'GameInputSvc', 'display_name': 'GameInput Service', 'path': 'C:\\Windows\\System32\\GameInputSvc.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,841 | SERVICE ENUMERATED | {'name': 'gpsvc', 'display_name': 'Group Policy Client', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,844 | SERVICE ENUMERATED | {'name': 'GraphicsPerfSvc', 'display_name': 'GraphicsPerfSvc', 'path': 'C:\\Windows\\System32\\svchost.exe -k GraphicsPerfSvcGroup', 'start_mode': 'Manual'}
2026-02-01 21:48:22,847 | SERVICE ENUMERATED | {'name': 'hidserv', 'display_name': 'Human Interface Device Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,850 | SERVICE ENUMERATED | {'name': 'HvHost', 'display_name': 'HV Host Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,853 | SERVICE ENUMERATED | {'name': 'icssvc', 'display_name': 'Windows Mobile Hotspot Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,856 | SERVICE ENUMERATED | {'name': 'IKEEXT', 'display_name': 'IKE and AuthIP IPsec Keying Modules', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,858 | SERVICE ENUMERATED | {'name': 'InstallService', 'display_name': 'Microsoft Store Install Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,861 | SERVICE ENUMERATED | {'name': 'iphlpsvc', 'display_name': 'IP Helper', 'path': 'C:\\Windows\\System32\\svchost.exe -k NetSvcs -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,864 | SERVICE ENUMERATED | {'name': 'IpxlatCfgSvc', 'display_name': 'IP Translation Configuration Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,867 | SERVICE ENUMERATED | {'name': 'KeyIso', 'display_name': 'CNG Key Isolation', 'path': 'C:\\Windows\\system32\\lsass.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,870 | SERVICE ENUMERATED | {'name': 'KtmRm', 'display_name': 'KtmRm for Distributed Transaction Coordinator', 'path': 'C:\\Windows\\System32\\svchost.exe -k NetworkServiceAndNoImpersonation -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,873 | SERVICE ENUMERATED | {'name': 'LanmanServer', 'display_name': 'Server', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,876 | SERVICE ENUMERATED | {'name': 'LanmanWorkstation', 'display_name': 'Workstation', 'path': 'C:\\Windows\\System32\\svchost.exe -k NetworkService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,879 | SERVICE ENUMERATED | {'name': 'lfsvc', 'display_name': 'Geolocation Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,883 | SERVICE ENUMERATED | {'name': 'LicenseManager', 'display_name': 'Windows License Manager Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalService -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,886 | SERVICE ENUMERATED | {'name': 'lltdsvc', 'display_name': 'Link-Layer Topology Discovery Mapper', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalService -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,890 | SERVICE ENUMERATED | {'name': 'lmhosts', 'display_name': 'TCP/IP NetBIOS Helper', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,893 | SERVICE ENUMERATED | {'name': 'LSM', 'display_name': 'LSM', 'path': '', 'start_mode': 'Unknown'}
2026-02-01 21:48:22,896 | SERVICE ENUMERATED | {'name': 'LxpSvc', 'display_name': 'Language Experience Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs', 'start_mode': 'Manual'}
2026-02-01 21:48:22,899 | SERVICE ENUMERATED | {'name': 'MapsBroker', 'display_name': 'Downloaded Maps Manager', 'path': 'C:\\Windows\\System32\\svchost.exe -k NetworkService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,902 | SERVICE ENUMERATED | {'name': 'McpManagementService', 'display_name': 'McpManagementService', 'path': 'C:\\Windows\\system32\\svchost.exe -k McpManagementServiceGroup', 'start_mode': 'Manual'}
2026-02-01 21:48:22,905 | SERVICE ENUMERATED | {'name': 'MDCoreSvc', 'display_name': 'Microsoft Defender Core Service', 'path': '"C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25110.6-0\\MpDefenderCoreService.exe"', 'start_mode': 'Auto'}
2026-02-01 21:48:22,908 | SERVICE ENUMERATED | {'name': 'MicrosoftEdgeElevationService', 'display_name': 'Microsoft Edge Elevation Service (MicrosoftEdgeElevationService)', 'path': '"C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\144.0.3719.104\\elevation_service.exe"', 'start_mode': 'Manual'}
2026-02-01 21:48:22,912 | SERVICE ENUMERATED | {'name': 'MixedRealityOpenXRSvc', 'display_name': 'Windows Mixed Reality OpenXR Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,915 | SERVICE ENUMERATED | {'name': 'MozillaMaintenance', 'display_name': 'Mozilla Maintenance Service', 'path': '"C:\\Program Files (x86)\\Mozilla Maintenance Service\\maintenanceservice.exe"', 'start_mode': 'Manual'}
2026-02-01 21:48:22,918 | SERVICE ENUMERATED | {'name': 'mpssvc', 'display_name': 'Windows Defender Firewall', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNoNetworkFirewall -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,921 | SERVICE ENUMERATED | {'name': 'MSDTC', 'display_name': 'Distributed Transaction Coordinator', 'path': 'C:\\Windows\\System32\\msdtc.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,924 | SERVICE ENUMERATED | {'name': 'MSiSCSI', 'display_name': 'Microsoft iSCSI Initiator Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,928 | SERVICE ENUMERATED | {'name': 'msiserver', 'display_name': 'Windows Installer', 'path': 'C:\\Windows\\system32\\msiexec.exe /V', 'start_mode': 'Manual'}
2026-02-01 21:48:22,931 | SERVICE ENUMERATED | {'name': 'NaturalAuthentication', 'display_name': 'Natural Authentication', 'path': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,935 | SERVICE ENUMERATED | {'name': 'NcaSvc', 'display_name': 'Network Connectivity Assistant', 'path': 'C:\\Windows\\System32\\svchost.exe -k NetSvcs -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,938 | SERVICE ENUMERATED | {'name': 'NcbService', 'display_name': 'Network Connection Broker', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,941 | SERVICE ENUMERATED | {'name': 'NcdAutoSetup', 'display_name': 'Network Connected Devices Auto-Setup', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServiceNoNetwork -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,944 | SERVICE ENUMERATED | {'name': 'Netlogon', 'display_name': 'Netlogon', 'path': 'C:\\Windows\\system32\\lsass.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,948 | SERVICE ENUMERATED | {'name': 'Netman', 'display_name': 'Network Connections', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,951 | SERVICE ENUMERATED | {'name': 'netprofm', 'display_name': 'Network List Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalService -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,954 | SERVICE ENUMERATED | {'name': 'NetSetupSvc', 'display_name': 'NetSetupSvc', 'path': '', 'start_mode': 'Unknown'}
2026-02-01 21:48:22,957 | SERVICE ENUMERATED | {'name': 'NetTcpPortSharing', 'display_name': 'Net.Tcp Port Sharing Service', 'path': 'C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\SMSvcHost.exe', 'start_mode': 'Disabled'}
2026-02-01 21:48:22,960 | SERVICE ENUMERATED | {'name': 'NgcCtnrSvc', 'display_name': 'Microsoft Passport Container', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,963 | SERVICE ENUMERATED | {'name': 'NgcSvc', 'display_name': 'Microsoft Passport', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,967 | SERVICE ENUMERATED | {'name': 'NlaSvc', 'display_name': 'Network Location Awareness', 'path': 'C:\\Windows\\System32\\svchost.exe -k NetworkService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,970 | SERVICE ENUMERATED | {'name': 'nsi', 'display_name': 'Network Store Interface Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Auto'}
2026-02-01 21:48:22,973 | SERVICE ENUMERATED | {'name': 'p2pimsvc', 'display_name': 'Peer Networking Identity Manager', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServicePeerNet', 'start_mode': 'Manual'}
2026-02-01 21:48:22,976 | SERVICE ENUMERATED | {'name': 'p2psvc', 'display_name': 'Peer Networking Grouping', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServicePeerNet', 'start_mode': 'Manual'}
2026-02-01 21:48:22,979 | SERVICE ENUMERATED | {'name': 'PcaSvc', 'display_name': 'Program Compatibility Assistant Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,982 | SERVICE ENUMERATED | {'name': 'perceptionsimulation', 'display_name': 'Windows Perception Simulation Service', 'path': 'C:\\Windows\\system32\\PerceptionSimulation\\PerceptionSimulationService.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,985 | SERVICE ENUMERATED | {'name': 'PerfHost', 'display_name': 'Performance Counter DLL Host', 'path': 'C:\\Windows\\SysWow64\\perfhost.exe', 'start_mode': 'Manual'}
2026-02-01 21:48:22,988 | SERVICE ENUMERATED | {'name': 'PhoneSvc', 'display_name': 'Phone Service', 'path': 'C:\\Windows\\system32\\svchost.exe -k LocalService -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,991 | SERVICE ENUMERATED | {'name': 'pla', 'display_name': 'Performance Logs & Alerts', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServiceNoNetwork -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,994 | SERVICE ENUMERATED | {'name': 'PlugPlay', 'display_name': 'Plug and Play', 'path': 'C:\\Windows\\system32\\svchost.exe -k DcomLaunch -p', 'start_mode': 'Manual'}
2026-02-01 21:48:22,997 | SERVICE ENUMERATED | {'name': 'PNRPAutoReg', 'display_name': 'PNRP Machine Name Publication Service', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServicePeerNet', 'start_mode': 'Manual'}
2026-02-01 21:48:23,000 | SERVICE ENUMERATED | {'name': 'PNRPsvc', 'display_name': 'Peer Name Resolution Protocol', 'path': 'C:\\Windows\\System32\\svchost.exe -k LocalServicePeerNet', 'start_mode': 'Manual'}
2026-02-01 21:48:23,003 | SERVICE ENUMERATED | {'name': 'PolicyAgent', 'display_name': 'IPsec Policy Agent', 'path': 'C:\\Windows\\system32\\svchost.exe -k NetworkServiceNetworkRestricted -p', 'start_mode': 'Manual'}
